pincode,city,canton,canton_code,country,country_code,longitude,latitude
46350,Lamothe-Fénelon,Lot,,France,FR,1.4167,44.8333
46350,Masclat,Lot,,France,FR,1.4,44.8333
46350,Loupiac,Lot,,France,FR,1.4603,44.8174
46350,Reilhaguet,Lot,,France,FR,1.505,44.7699
46350,Payrac,Lot,,France,FR,1.4721,44.7965
46360,Saint-Martin-de-Vers,Lot,,France,FR,1.55,44.55
46360,Les Pechs du Vers,Lot,,France,FR,1.5822,44.5928
46360,Lauzès,Lot,,France,FR,1.5812,44.5683
46360,Sabadel-Lauzès,Lot,,France,FR,1.6035,44.567
46360,Cras,Lot,,France,FR,1.5329,44.5672
46360,Sénaillac-Lauzès,Lot,,France,FR,1.6549,44.6029
46360,Saint-Cernin,Lot,,France,FR,1.5822,44.5916
46360,Nadillac,Lot,,France,FR,1.5184,44.5625
46400,Saint-Céré,Lot,,France,FR,1.8942,44.8573
46400,Autoire,Lot,,France,FR,1.821,44.8534
46400,Saint-Jean-Lagineste,Lot,,France,FR,1.8603,44.8239
46400,Saint-Jean-Lespinasse,Lot,,France,FR,1.8604,44.8634
46400,Saint-Laurent-les-Tours,Lot,,France,FR,1.8963,44.8766
46400,Bannes,Lot,,France,FR,1.9107,44.8112
46400,Saint-Médard-de-Presque,Lot,,France,FR,1.8478,44.8643
46400,Ladirat,Lot,,France,FR,1.9702,44.8151
46400,Latouille-Lentillac,Lot,,France,FR,1.9584,44.8551
46400,Saint-Paul-de-Vern,Lot,,France,FR,1.9383,44.8386
46400,Frayssinhes,Lot,,France,FR,1.9386,44.8775
46400,Saint-Vincent-du-Pendit,Lot,,France,FR,1.9013,44.8376
46500,Miers,Lot,,France,FR,1.7082,44.8535
46500,Le Bastit,Lot,,France,FR,1.6652,44.722
46500,Rignac,Lot,,France,FR,1.6959,44.8069
46500,Saignes,Lot,,France,FR,1.8161,44.7881
46500,Issendolus,Lot,,France,FR,1.7889,44.7427
46500,Bio,Lot,,France,FR,1.7855,44.7824
46500,Couzou,Lot,,France,FR,1.6167,44.7667
46500,Albiac,Lot,,France,FR,1.8105,44.7658
46500,Gramat,Lot,,France,FR,1.7196,44.7807
46500,Rocamadour,Lot,,France,FR,1.619,44.8005
46500,Lavergne,Lot,,France,FR,1.7604,44.798
46500,Padirac,Lot,,France,FR,1.7509,44.8341
46500,Reilhac,Lot,,France,FR,1.7179,44.7001
46500,Mayrinhac-Lentour,Lot,,France,FR,1.8078,44.8132
46500,Thégra,Lot,,France,FR,1.7566,44.8211
46500,Carlucet,Lot,,France,FR,1.6125,44.7212
46500,Alvignac,Lot,,France,FR,1.6949,44.8272
46600,Cressensac,Lot,,France,FR,1.5206,45.0225
46600,Cazillac,Lot,,France,FR,1.6134,44.9994
46600,Sarrazac,Lot,,France,FR,1.5893,45.0169
46600,Martel,Lot,,France,FR,1.6085,44.9367
46600,Creysse,Lot,,France,FR,1.5961,44.8869
46600,Cuzance,Lot,,France,FR,1.5412,44.9627
46600,Floirac,Lot,,France,FR,1.6553,44.9156
46600,Montvalent,Lot,,France,FR,1.6199,44.8812
46600,Baladou,Lot,,France,FR,1.5556,44.9245
46600,Gignac,Lot,,France,FR,1.4577,45.0055
46600,Saint-Denis-lès-Martel,Lot,,France,FR,1.6658,44.9455
46700,Montcabrier,Lot,,France,FR,1.071,44.5401
46700,Soturac,Lot,,France,FR,1.0149,44.487
46700,Lacapelle-Cabanac,Lot,,France,FR,1.0668,44.4643
46700,Grézels,Lot,,France,FR,1.1529,44.4754
46700,Floressas,Lot,,France,FR,1.1214,44.444
46700,Mauroux,Lot,,France,FR,1.0454,44.4548
46700,Touzac,Lot,,France,FR,1.0564,44.4987
46700,Puy-l’Évêque,Lot,,France,FR,1.1402,44.5048
46700,Sérignac,Lot,,France,FR,1.1059,44.4335
46700,Vire-sur-Lot,Lot,,France,FR,1.0833,44.4833
46700,Cassagnes,Lot,,France,FR,1.1392,44.5589
46700,Saint-Martin-le-Redon,Lot,,France,FR,1.0422,44.5281
46700,Duravel,Lot,,France,FR,1.08,44.5154
46800,Lascabanes,Lot,,France,FR,1.3072,44.3395
46800,Valprionde,Lot,,France,FR,1.1092,44.3545
46800,Saint-Daunès,Lot,,France,FR,1.23,44.3562
46800,Bagat-en-Quercy,Lot,,France,FR,1.2667,44.3833
46800,Saint-Laurent-Lolmie,Lot,,France,FR,1.2293,44.2917
46800,Le Boulvé,Lot,,France,FR,1.1473,44.4195
46800,Saint-Matré,Lot,,France,FR,1.1197,44.4
46800,Montcuq-en-Quercy-Blanc,Lot,,France,FR,1.2097,44.3386
46800,Montlauzun,Lot,,France,FR,1.1953,44.293
46800,Fargues,Lot,,France,FR,1.1955,44.4088
46800,Saint-Cyprien,Lot,,France,FR,1.2639,44.3076
46800,Belmontet,Lot,,France,FR,1.1536,44.366
46800,Saint-Pantaléon,Lot,,France,FR,1.2669,44.3681
46800,Montcuq,Lot,,France,FR,1.2085,44.3384
46800,Lebreil,Lot,,France,FR,1.1679,44.3229
46800,Sainte-Croix,Lot,,France,FR,1.166,44.3408
46800,Saux,Lot,,France,FR,1.0851,44.3893
48000,Mende,Lozère,,France,FR,3.5037,44.5185
48000,Chastel-Nouvel,Lozère,,France,FR,3.5011,44.5586
48000,Balsièges,Lozère,,France,FR,3.4569,44.4804
48000,Saint-Bauzile,Lozère,,France,FR,3.5,44.4833
48000,Saint-Étienne-du-Valdonnez,Lozère,,France,FR,3.5632,44.4558
48000,Servières,Lozère,,France,FR,3.4039,44.5744
48000,Lanuéjols,Lozère,,France,FR,3.573,44.5007
48000,Le Born,Lozère,,France,FR,3.5603,44.5596
48000,Brenoux,Lozère,,France,FR,3.5326,44.4829
48000,Barjac,Lozère,,France,FR,3.4111,44.5029
48000,Pelouse,Lozère,,France,FR,3.617,44.5689
48000,Badaroux,Lozère,,France,FR,3.5472,44.5344
48001 CEDEX,Mende,Lozère,,France,FR,3.5037,44.5185
48002 CEDEX,Mende,Lozère,,France,FR,3.5037,44.5185
48003 CEDEX,Mende,Lozère,,France,FR,3.5037,44.5185
48005 CEDEX,Mende,Lozère,,France,FR,3.5037,44.5185
48006 CEDEX,Mende,Lozère,,France,FR,3.5037,44.5185
48007 CEDEX,Mende,Lozère,,France,FR,3.5037,44.5185
48008 CEDEX,Mende,Lozère,,France,FR,3.5037,44.5185
48009 CEDEX,Mende,Lozère,,France,FR,3.5037,44.5185
48100,Le Monastier-Pin-Moriès,Lozère,,France,FR,3.25,44.5167
48100,Gabrias,Lozère,,France,FR,3.3729,44.5448
48100,Antrenas,Lozère,,France,FR,3.2682,44.5779
48100,Montrodat,Lozère,,France,FR,3.3293,44.5504
48100,Prinsuéjols,Lozère,,France,FR,3.1681,44.6744
48100,Grèzes,Lozère,,France,FR,3.3437,44.5091
48100,Saint-Laurent-de-Muret,Lozère,,France,FR,3.2056,44.6025
48100,Le Buisson,Lozère,,France,FR,3.2348,44.628
48100,Chirac,Lozère,,France,FR,3.2665,44.5229
48100,Marvejols,Lozère,,France,FR,3.2914,44.5538
48100,Palhers,Lozère,,France,FR,3.2982,44.5199
48100,Bourgs sur Colagne,Lozère,,France,FR,3.2552,44.5149
48100,Les Salces,Lozère,,France,FR,3.1608,44.5333
48100,Saint-Bonnet-de-Chirac,Lozère,,France,FR,3.2826,44.5134
48100,Lachamp,Lozère,,France,FR,3.3709,44.6121
48100,Recoules-de-Fumas,Lozère,,France,FR,3.3453,44.6414
48100,Saint-Léger-de-Peyre,Lozère,,France,FR,3.3017,44.5944
48110,Gabriac,Lozère,,France,FR,3.7235,44.1777
48110,Molezon,Lozère,,France,FR,3.6715,44.2121
48110,Le Pompidou,Lozère,,France,FR,3.6548,44.195
48110,Moissac-Vallée-Française,Lozère,,France,FR,3.7853,44.163
48110,Sainte-Croix-Vallée-Française,Lozère,,France,FR,3.7416,44.1797
48110,Saint-Martin-de-Lansuscle,Lozère,,France,FR,3.7535,44.2158
48120,Sainte-Eulalie,Lozère,,France,FR,3.4666,44.7912
48120,Saint-Alban-sur-Limagnole,Lozère,,France,FR,3.3879,44.781
48120,Lajo,Lozère,,France,FR,3.4263,44.8381
48130,La Chaze-de-Peyre,Lozère,,France,FR,3.2532,44.7034
48130,Sainte-Colombe-de-Peyre,Lozère,,France,FR,3.2402,44.6908
48130,Aumont-Aubrac,Lozère,,France,FR,3.2847,44.7221
48130,Saint-Sauveur-de-Peyre,Lozère,,France,FR,3.287,44.6588
48130,Javols,Lozère,,France,FR,3.3427,44.6934
48130,Fau-de-Peyre,Lozère,,France,FR,3.2237,44.7488
48140,Chaulhac,Lozère,,France,FR,3.257,44.9222
48140,Le Malzieu-Ville,Lozère,,France,FR,3.333,44.857
48140,Saint-Léger-du-Malzieu,Lozère,,France,FR,3.3094,44.8881
48140,Paulhac-en-Margeride,Lozère,,France,FR,3.3833,44.8667
48140,Saint-Privat-du-Fau,Lozère,,France,FR,3.3404,44.9171
48140,Julianges,Lozère,,France,FR,3.3095,44.9303
48140,Le Malzieu-Forain,Lozère,,France,FR,3.3282,44.8542
48150,Hures-la-Parade,Lozère,,France,FR,3.3533,44.2449
48150,Saint-Pierre-des-Tripiers,Lozère,,France,FR,3.2732,44.2256
48150,Gatuzières,Lozère,,France,FR,3.4934,44.1979
48150,Meyrueis,Lozère,,France,FR,3.4308,44.1774
48150,Le Rozier,Lozère,,France,FR,3.2095,44.1905
48160,Ventalon en Cévennes,Lozère,,France,FR,3.8553,44.2853
48160,Saint-Michel-de-Dèze,Lozère,,France,FR,3.8918,44.2372
48160,Saint-Martin-de-Boubaux,Lozère,,France,FR,3.923,44.2
48160,Saint-Hilaire-de-Lavit,Lozère,,France,FR,3.8598,44.2505
48160,Saint-Julien-des-Points,Lozère,,France,FR,3.9648,44.2611
48160,Saint-Andéol-de-Clerguemort,Lozère,,France,FR,3.9,44.2833
48160,Le Collet-de-Dèze,Lozère,,France,FR,3.9214,44.245
48170,Chaudeyrac,Lozère,,France,FR,3.7563,44.6601
48170,Saint-Sauveur-de-Ginestoux,Lozère,,France,FR,3.6062,44.7052
48170,Arzenc-de-Randon,Lozère,,France,FR,3.6328,44.662
48170,Belvezet,Lozère,,France,FR,3.7464,44.5637
48170,Châteauneuf-de-Randon,Lozère,,France,FR,3.6754,44.6404
48170,Saint-Frézal-d’Albuges,Lozère,,France,FR,3.7685,44.563
48170,Saint-Jean-la-Fouillouse,Lozère,,France,FR,3.6908,44.7002
48170,Laubert,Lozère,,France,FR,3.64,44.585
48170,Montbel,Lozère,,France,FR,3.7151,44.5915
48190,Cubières,Lozère,,France,FR,3.7726,44.473
48190,Bagnols-les-Bains,Lozère,,France,FR,3.6627,44.5062
48190,Cubiérettes,Lozère,,France,FR,3.7833,44.45
48190,Sainte-Hélène,Lozère,,France,FR,3.6035,44.5194
48190,Saint-Julien-du-Tournel,Lozère,,France,FR,3.6827,44.5007
48190,Le Bleymard,Lozère,,France,FR,3.7361,44.4869
48190,Allenc,Lozère,,France,FR,3.6622,44.5413
48190,Mas-d’Orcières,Lozère,,France,FR,3.7,44.4667
48190,Chadenet,Lozère,,France,FR,3.6167,44.5
48200,Les Bessons,Lozère,,France,FR,3.2536,44.7727
48200,Albaret-Sainte-Marie,Lozère,,France,FR,3.2629,44.8893
48200,Prunières,Lozère,,France,FR,3.3424,44.8269
48200,Rimeize,Lozère,,France,FR,3.3243,44.7648
48200,Les Monts-Verts,Lozère,,France,FR,3.2046,44.8577
48200,Saint-Pierre-le-Vieux,Lozère,,France,FR,3.3167,44.85
48200,Blavignac,Lozère,,France,FR,3.2867,44.8862
48200,Saint-Chély-d’Apcher,Lozère,,France,FR,3.2743,44.806
48200,La Fage-Saint-Julien,Lozère,,France,FR,3.1913,44.803
48210,Sainte-Enimie,Lozère,,France,FR,3.4167,44.3667
48210,Les Vignes,Lozère,,France,FR,3.2327,44.2807
48210,La Malène,Lozère,,France,FR,3.3188,44.3038
48210,Mas-Saint-Chély,Lozère,,France,FR,3.4,44.3167
48210,Montbrun,Lozère,,France,FR,3.5045,44.3366
48220,Vialas,Lozère,,France,FR,3.8973,44.3335
48220,Fraissinet-de-Lozère,Lozère,,France,FR,3.7064,44.3764
48220,Saint-Maurice-de-Ventalon,Lozère,,France,FR,3.8298,44.3231
48220,Pont de Montvert - Sud Mont Lozère,Lozère,,France,FR,3.7436,44.3633
48220,Le Pont-de-Montvert,Lozère,,France,FR,3.7444,44.3649
48230,Les Salelles,Lozère,,France,FR,3.2794,44.4819
48230,Cultures,Lozère,,France,FR,3.3781,44.493
48230,Chanac,Lozère,,France,FR,3.3433,44.4661
48230,Esclanèdes,Lozère,,France,FR,3.3615,44.4821
48240,Ventalon en Cévennes,Lozère,,France,FR,3.8553,44.2853
48240,Saint-Frézal-de-Ventalon,Lozère,,France,FR,3.8667,44.2833
48240,Saint-Privat-de-Vallongue,Lozère,,France,FR,3.8388,44.2741
48240,Saint-André-de-Lancize,Lozère,,France,FR,3.8092,44.2577
48250,Luc,Lozère,,France,FR,3.891,44.6501
48250,La Bastide-Puylaurent,Lozère,,France,FR,3.9054,44.5917
48250,Chasseradès,Lozère,,France,FR,3.8254,44.5515
48260,Grandvals,Lozère,,France,FR,3.037,44.7397
48260,Nasbinals,Lozère,,France,FR,3.0471,44.6624
48260,Marchastel,Lozère,,France,FR,3.1066,44.6508
48260,Recoules-d’Aubrac,Lozère,,France,FR,3.0247,44.6919
48270,Malbouzon,Lozère,,France,FR,3.1358,44.701
48300,Naussac-Fontanes,Lozère,,France,FR,3.8393,44.7273
48300,Fontanes,Lozère,,France,FR,3.7837,44.7686
48300,Chastanier,Lozère,,France,FR,3.7541,44.7255
48300,Saint-Flour-de-Mercoire,Lozère,,France,FR,3.8258,44.696
48300,Pierrefiche,Lozère,,France,FR,3.733,44.6908
48300,Rocles,Lozère,,France,FR,3.7815,44.7138
48300,Langogne,Lozère,,France,FR,3.8554,44.7273
48300,Cheylard-l'Évêque,Lozère,,France,FR,3.8034,44.6481
48300,Naussac,Lozère,,France,FR,3.8385,44.7277
48310,Saint-Laurent-de-Veyrès,Lozère,,France,FR,3.1328,44.7729
48310,Brion,Lozère,,France,FR,3.0707,44.755
48310,Termes,Lozère,,France,FR,3.1675,44.8127
48310,Arzenc-d’Apcher,Lozère,,France,FR,3.0998,44.8556
48310,Chauchailles,Lozère,,France,FR,3.0837,44.7953
48310,Albaret-le-Comtal,Lozère,,France,FR,3.1271,44.8752
48310,Noalhac,Lozère,,France,FR,3.1065,44.8116
48310,Saint-Juéry,Lozère,,France,FR,3.0839,44.8266
48310,Fournels,Lozère,,France,FR,3.1211,44.8165
48310,La Fage-Montivernoux,Lozère,,France,FR,3.1524,44.7577
48320,Ispagnac,Lozère,,France,FR,3.5381,44.3707
48320,Quézac,Lozère,,France,FR,3.5241,44.3697
48330,Saint-Étienne-Vallée-Française,Lozère,,France,FR,3.8422,44.1665
48340,Trélans,Lozère,,France,FR,3.0905,44.5001
48340,Saint-Germain-du-Teil,Lozère,,France,FR,3.1725,44.4786
48340,Saint-Pierre-de-Nogaret,Lozère,,France,FR,3.1369,44.4706
48340,Les Hermaux,Lozère,,France,FR,3.1307,44.5169
48370,Saint-Germain-de-Calberte,Lozère,,France,FR,3.8094,44.2176
48400,La Salle-Prunet,Lozère,,France,FR,3.6141,44.3165
48400,Bédouès,Lozère,,France,FR,3.6056,44.3444
48400,Cassagnas,Lozère,,France,FR,3.7426,44.2696
48400,Bédouès-Cocurès,Lozère,,France,FR,3.6203,44.3483
48400,Barre-des-Cévennes,Lozère,,France,FR,3.6548,44.2443
48400,Saint-Laurent-de-Trèves,Lozère,,France,FR,3.6011,44.272
48400,Florac,Lozère,,France,FR,3.6,44.3167
48400,Bassurels,Lozère,,France,FR,3.6271,44.1825
48400,Rousses,Lozère,,France,FR,3.5819,44.2043
48400,Vebron,Lozère,,France,FR,3.5667,44.2333
48400,Saint-Julien-d’Arpaon,Lozère,,France,FR,3.6695,44.2981
48400,Les Bondons,Lozère,,France,FR,3.6211,44.3865
48400,Fraissinet-de-Fourques,Lozère,,France,FR,3.5389,44.2149
48400,Cocurès,Lozère,,France,FR,3.6192,44.3462
48400,Florac Trois Rivières,Lozère,,France,FR,3.5931,44.3261
48500,La Tieule,Lozère,,France,FR,3.1567,44.384
48500,Banassac,Lozère,,France,FR,3.1996,44.4363
48500,Le Massegros,Lozère,,France,FR,3.1757,44.3086
48500,La Canourgue,Lozère,,France,FR,3.2158,44.4313
48500,Le Recoux,Lozère,,France,FR,3.1473,44.3381
48500,Saint-Saturnin,Lozère,,France,FR,3.1833,44.4167
48500,Saint-Georges-de-Lévéjac,Lozère,,France,FR,3.2311,44.3189
48500,Canilhac,Lozère,,France,FR,3.1511,44.4235
48500,Banassac-Canilhac,Lozère,,France,FR,3.2,44.4361
48500,Saint-Rome-de-Dolan,Lozère,,France,FR,3.2162,44.2734
48500,Laval-du-Tarn,Lozère,,France,FR,3.3504,44.3558
48600,Laval-Atger,Lozère,,France,FR,3.6956,44.8079
48600,Auroux,Lozère,,France,FR,3.7282,44.7531
48600,Saint-Bonnet-de-Montauroux,Lozère,,France,FR,3.7203,44.8165
48600,Saint-Paul-le-Froid,Lozère,,France,FR,3.5713,44.7916
48600,Chambon-le-Château,Lozère,,France,FR,3.6597,44.8539
48600,Saint-Symphorien,Lozère,,France,FR,3.6253,44.8403
48600,La Panouse,Lozère,,France,FR,3.5888,44.7296
48600,Grandrieu,Lozère,,France,FR,3.6343,44.7839
48700,Fontans,Lozère,,France,FR,3.3864,44.7395
48700,Saint-Amans,Lozère,,France,FR,3.45,44.6667
48700,Estables,Lozère,,France,FR,3.4167,44.6667
48700,Saint-Gal,Lozère,,France,FR,3.426,44.6684
48700,La Villedieu,Lozère,,France,FR,3.5212,44.7146
48700,Serverette,Lozère,,France,FR,3.3863,44.7051
48700,Les Laubies,Lozère,,France,FR,3.4314,44.6866
48700,Ribennes,Lozère,,France,FR,3.3958,44.639
48700,Saint-Denis-en-Margeride,Lozère,,France,FR,3.4667,44.7333
48700,Rieutort-de-Randon,Lozère,,France,FR,3.4833,44.6333
48800,Saint-André-Capcèze,Lozère,,France,FR,3.9489,44.4166
48800,Pied-de-Borne,Lozère,,France,FR,3.9843,44.4757
48800,Prévenchères,Lozère,,France,FR,3.9095,44.5215
48800,Villefort,Lozère,,France,FR,3.9331,44.4384
48800,Pourcharesses,Lozère,,France,FR,3.9167,44.4667
48800,Altier,Lozère,,France,FR,3.8607,44.4745
65000,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65001 CEDEX,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65002 CEDEX,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65003 CEDEX,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65004 CEDEX,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65005 CEDEX,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65006 CEDEX,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65007 CEDEX,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65008 CEDEX,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65009 CEDEX,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65010 CEDEX,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65013 CEDEX 9,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65014 CEDEX 9,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65015 CEDEX 9,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65016 CEDEX,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65017 CEDEX 9,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65018 CEDEX 9,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65020 CEDEX 9,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65021 CEDEX 9,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65022 CEDEX 9,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65023 CEDEX 9,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65024 CEDEX 9,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65025 CEDEX 9,Tarbes,Hautes-Pyrénées,,France,FR,0.0833,43.2333
65100,Paréac,Hautes-Pyrénées,,France,FR,0.0234,43.1162
65100,Berbérust-Lias,Hautes-Pyrénées,,France,FR,-0.0333,43.0333
65100,Julos,Hautes-Pyrénées,,France,FR,0.0044,43.1222
65100,Bourréac,Hautes-Pyrénées,,France,FR,0.0013,43.1036
65100,Ossun-ez-Angles,Hautes-Pyrénées,,France,FR,0.0564,43.0794
65100,Viger,Hautes-Pyrénées,,France,FR,-0.0475,43.0631
65100,Ger,Hautes-Pyrénées,,France,FR,-0.0333,43.05
65100,Lugagnan,Hautes-Pyrénées,,France,FR,-0.0333,43.05
65100,Loubajac,Hautes-Pyrénées,,France,FR,-0.0833,43.1333
65100,Poueyferré,Hautes-Pyrénées,,France,FR,-0.0667,43.1167
65100,Escoubès-Pouts,Hautes-Pyrénées,,France,FR,0.0308,43.1064
65100,Omex,Hautes-Pyrénées,,France,FR,-0.0833,43.0833
65100,Ourdis-Cotdoussan,Hautes-Pyrénées,,France,FR,0.0167,43.05
65100,Barlest,Hautes-Pyrénées,,France,FR,-0.0919,43.1511
65100,Gazost,Hautes-Pyrénées,,France,FR,0.0078,43.0322
65100,Arrayou-Lahitte,Hautes-Pyrénées,,France,FR,0.0403,43.0933
65100,Aspin-en-Lavedan,Hautes-Pyrénées,,France,FR,-0.05,43.0833
65100,Bartrès,Hautes-Pyrénées,,France,FR,-0.0467,43.1234
65100,Artigues,Hautes-Pyrénées,,France,FR,0.0025,43.0757
65100,Geu,Hautes-Pyrénées,,France,FR,-0.05,43.0333
65100,Arrodets-ez-Angles,Hautes-Pyrénées,,France,FR,0.0392,43.075
65100,Juncalas,Hautes-Pyrénées,,France,FR,-0.0129,43.0488
65100,Cheust,Hautes-Pyrénées,,France,FR,0.0151,43.0517
65100,Saint-Créac,Hautes-Pyrénées,,France,FR,-0.0167,43.05
65100,Lourdes,Hautes-Pyrénées,,France,FR,-0.05,43.1
65100,Adé,Hautes-Pyrénées,,France,FR,-0.0333,43.1333
65100,Lézignan,Hautes-Pyrénées,,France,FR,-0.0021,43.0985
65100,Les Angles,Hautes-Pyrénées,,France,FR,0.0075,43.0836
65100,Ourdon,Hautes-Pyrénées,,France,FR,-0.0167,43.0333
65100,Jarret,Hautes-Pyrénées,,France,FR,-0.0167,43.0833
65100,Ossen,Hautes-Pyrénées,,France,FR,-0.0667,43.0667
65100,Gez-ez-Angles,Hautes-Pyrénées,,France,FR,0.0247,43.0914
65100,Sère-Lanso,Hautes-Pyrénées,,France,FR,0.0091,43.0695
65100,Ousté,Hautes-Pyrénées,,France,FR,-0.0129,43.0488
65100,Arcizac-ez-Angles,Hautes-Pyrénées,,France,FR,0.0112,43.0933
65100,Ségus,Hautes-Pyrénées,,France,FR,-0.0667,43.0667
65101 CEDEX,Lourdes,Hautes-Pyrénées,,France,FR,-0.05,43.1
65102 CEDEX,Lourdes,Hautes-Pyrénées,,France,FR,-0.05,43.1
65103 CEDEX,Lourdes,Hautes-Pyrénées,,France,FR,-0.05,43.1
65104 CEDEX,Lourdes,Hautes-Pyrénées,,France,FR,-0.05,43.1
65105 CEDEX,Lourdes,Hautes-Pyrénées,,France,FR,-0.05,43.1
65106 CEDEX,Lourdes,Hautes-Pyrénées,,France,FR,-0.05,43.1
65107 CEDEX,Lourdes,Hautes-Pyrénées,,France,FR,-0.05,43.1
65108 CEDEX,Lourdes,Hautes-Pyrénées,,France,FR,-0.05,43.1
65110,Cauterets,Hautes-Pyrénées,,France,FR,-0.1167,42.8833
65111 CEDEX,Cauterets,Hautes-Pyrénées,,France,FR,-0.1167,42.8833
65112 CEDEX,Cauterets,Hautes-Pyrénées,,France,FR,-0.1167,42.8833
65116 CEDEX,Cauterets,Hautes-Pyrénées,,France,FR,-0.1167,42.8833
65117 CEDEX,Cauterets,Hautes-Pyrénées,,France,FR,-0.1167,42.8833
65120,Sazos,Hautes-Pyrénées,,France,FR,-0.0167,42.8833
65120,Luz-Saint-Sauveur,Hautes-Pyrénées,,France,FR,-0.0032,42.8719
65120,Esquièze-Sère,Hautes-Pyrénées,,France,FR,0,42.8833
65120,Gavarnie-Gèdre,Hautes-Pyrénées,,France,FR,0.0192,42.7864
65120,Sassis,Hautes-Pyrénées,,France,FR,-0.0167,42.8667
65120,Saligos,Hautes-Pyrénées,,France,FR,-0.0167,42.9
65120,Gavarnie,Hautes-Pyrénées,,France,FR,-0.0089,42.7319
65120,Betpouey,Hautes-Pyrénées,,France,FR,0.0333,42.8833
65120,Esterre,Hautes-Pyrénées,,France,FR,0.0062,42.8749
65120,Viscos,Hautes-Pyrénées,,France,FR,-0.05,42.9167
65120,Viey,Hautes-Pyrénées,,France,FR,0.0247,42.8815
65120,Sers,Hautes-Pyrénées,,France,FR,0.0394,42.8872
65120,Vizos,Hautes-Pyrénées,,France,FR,-0.0167,42.8833
65120,Barèges,Hautes-Pyrénées,,France,FR,0.065,42.8967
65120,Gèdre,Hautes-Pyrénées,,France,FR,0.0189,42.7872
65120,Grust,Hautes-Pyrénées,,France,FR,-0.0333,42.8833
65120,Viella,Hautes-Pyrénées,,France,FR,0.0161,42.8786
65120,Chèze,Hautes-Pyrénées,,France,FR,-0.0333,42.9
65130,Bonnemazon,Hautes-Pyrénées,,France,FR,0.2698,43.1044
65130,Molère,Hautes-Pyrénées,,France,FR,0.2962,43.0977
65130,Fréchendets,Hautes-Pyrénées,,France,FR,0.2393,43.0629
65130,Gourgue,Hautes-Pyrénées,,France,FR,0.2629,43.1365
65130,Bourg-de-Bigorre,Hautes-Pyrénées,,France,FR,0.2667,43.1
65130,Benqué,Hautes-Pyrénées,,France,FR,0.2823,43.095
65130,Chelle-Spou,Hautes-Pyrénées,,France,FR,0.2418,43.1367
65130,Asque,Hautes-Pyrénées,,France,FR,0.2555,43.0445
65130,Lomné,Hautes-Pyrénées,,France,FR,0.2958,43.045
65130,Bettes,Hautes-Pyrénées,,France,FR,0.2134,43.0784
65130,Castillon,Hautes-Pyrénées,,France,FR,0.2147,43.0894
65130,Mauvezin,Hautes-Pyrénées,,France,FR,0.2829,43.1158
65130,Arrodets,Hautes-Pyrénées,,France,FR,0.2829,43.0306
65130,Espieilh,Hautes-Pyrénées,,France,FR,0.2408,43.0737
65130,Batsère,Hautes-Pyrénées,,France,FR,0.2886,43.0625
65130,Laborde,Hautes-Pyrénées,,France,FR,0.3017,43.0344
65130,Esconnets,Hautes-Pyrénées,,France,FR,0.2272,43.0688
65130,Esparros,Hautes-Pyrénées,,France,FR,0.3207,43.0312
65130,Escots,Hautes-Pyrénées,,France,FR,0.2581,43.0595
65130,Péré,Hautes-Pyrénées,,France,FR,0.3113,43.1373
65130,Bulan,Hautes-Pyrénées,,France,FR,0.2777,43.0403
65130,Avezac-Prat-Lahitte,Hautes-Pyrénées,,France,FR,0.3333,43.0667
65130,Labastide,Hautes-Pyrénées,,France,FR,0.3523,43.0348
65130,Capvern,Hautes-Pyrénées,,France,FR,0.316,43.1036
65130,Artiguemy,Hautes-Pyrénées,,France,FR,0.2471,43.1285
65130,Sarlabous,Hautes-Pyrénées,,France,FR,0.2766,43.0762
65130,Tilhouse,Hautes-Pyrénées,,France,FR,0.3083,43.088
65130,Espèche,Hautes-Pyrénées,,France,FR,0.2939,43.0603
65140,Ansost,Hautes-Pyrénées,,France,FR,0.1109,43.4332
